,뉴스제목,주가변동
8240,계속되는 공포···나스닥 2.1% 상승서 -1.3% 마감,0
8241,항공·여행주 주도로 상승,0
8242,"'국민 공모주' LG엔솔, 분식회계 의혹 셀트리온 뜨거운 관심",0
8243,‘검은 월요일’…1년 1개월만에 2800선 붕괴된 코스피,0
8244,미국 따라 급락했던 日증시 오후 반등 성공,0
8245,추락한 코스피...FOMC·미-러 불안에 연중 최저,0
8246,"'동학개미 살려'…코스피, 13개월만에 2800선 붕괴",0
8247,"율, 나흘째 올라 1196원…10거래일 만에 최고",0
8248,'검은 월요일' 910선 턱걸이…미국 증시 급락 여파,0
8249,美 FOMC 앞두고 긴장감 커져…닛케이 0.60%↓,0
8250,"코스피는 2,800선, 코스닥은 900선도 위태",0
8251,美 FOMC 앞두고 흔들리는 글로벌 증시…커지는 실적 부담,0
8252,짙어진 美FOMC 경계감…1190원대서 좁은 움직임,0
8253,국내 채권형펀드 3거래일간 4085억원 순유출,0
8254,미국서 퍼지는 '라면 냄새'…농심株 주목해야 하는 이유,0
8255,‘검은 월요일’…1년 1개월만에 2800선 붕괴된 코스피,0
8256,미국 따라 급락했던 日증시 오후 반등 성공,0
8257,추락한 코스피...FOMC·미-러 불안에 연중 최저,0
8258,"'동학개미 살려'…코스피, 13개월만에 2800선 붕괴",0
8259,"율, 나흘째 올라 1196원…10거래일 만에 최고",0
8260,'검은 월요일' 910선 턱걸이…미국 증시 급락 여파,0
8261,美 FOMC 앞두고 긴장감 커져…닛케이 0.60%↓,0
8262,"코스피는 2,800선, 코스닥은 900선도 위태",0
8263,美 FOMC 앞두고 흔들리는 글로벌 증시…커지는 실적 부담,0
8264,짙어진 美FOMC 경계감…1190원대서 좁은 움직임,0
8265,국내 채권형펀드 3거래일간 4085억원 순유출,0
8266,미국서 퍼지는 '라면 냄새'…농심株 주목해야 하는 이유,0
8267,외인·기관 패닉셀 시작됐나... 시총 상위 100개 종목중 98개 파란불,0
8268,악재만 크게 보이네…일제히 급락,0
8269,"""악재 또 악재"" 코스피 2.56% 하락…코스닥 900선 붕괴",0
8270,1년2개월만에 880선까지 떨어져…2% 이상 하락,0
8271,율 1200원 눈앞…FOMC 경계·지정학 위험 `달러 강세`,0
8272,"코스피, 하루 만에 2700선도 위협…코스닥 900선 붕괴",0
8273,美선물 하락·우크라 정세에 '뚝뚝'…닛케이 2.03%↓,0
8274,롤러코스터 탄 美 뉴욕증시에 움츠러든 코스피,0
8275,FOMC 경계에도 증시반등…환율 1190원대 약보합 전망,0
8276,하루 1000p '출렁'...낙폭과대 매수세에 급반등 [뉴욕마감](종합),0
8277,"급반등 美증시…코스피, 반발 매수로 강세 전망",0
8278,해외채권형펀드 12거래일간 2761억원 순유출,0
8279,"'천당과 지옥' 오간 美증시...장 막판 ""과매도株 사자""",0
8280,"뉴욕증시, 극적 반등 마감···다우 0.29%↑·나스닥 0.63%↑",0
8281,극적인 하루···나스닥 -4.89%에서 0.64% 상승 마감,0
8282,외인·기관 패닉셀 시작됐나... 시총 상위 100개 종목중 98개 파란불,0
8283,악재만 크게 보이네…일제히 급락,0
8284,"""악재 또 악재"" 코스피 2.56% 하락…코스닥 900선 붕괴",0
8285,1년2개월만에 880선까지 떨어져…2% 이상 하락,0
8286,율 1200원 눈앞…FOMC 경계·지정학 위험 `달러 강세`,0
8287,"코스피, 하루 만에 2700선도 위협…코스닥 900선 붕괴",0
8288,美선물 하락·우크라 정세에 '뚝뚝'…닛케이 2.03%↓,0
8289,롤러코스터 탄 美 뉴욕증시에 움츠러든 코스피,0
8290,FOMC 경계에도 증시반등…환율 1190원대 약보합 전망,0
8291,하루 1000p '출렁'...낙폭과대 매수세에 급반등 [뉴욕마감](종합),0
8292,"급반등 美증시…코스피, 반발 매수로 강세 전망",0
8293,해외채권형펀드 12거래일간 2761억원 순유출,0
8294,"'천당과 지옥' 오간 美증시...장 막판 ""과매도株 사자""",0
8295,"뉴욕증시, 극적 반등 마감···다우 0.29%↑·나스닥 0.63%↑",0
8296,극적인 하루···나스닥 -4.89%에서 0.64% 상승 마감,0
8297,초반 상승세…英 FTSE 1.22%↑,0
8298,"코스피, 결국 반등 실패…4거래일 연속 밀렸다",0
8299,닛케이 한때 2만7000선 붕괴…中증시는 ↑,0
8300,"코스피, FOMC 경계감에 0.4%↓…4일째 하락",0
8301,코스피 4일째 하락에 2700선도 위태…FOMC 경계감,0
8302,`FOMC 결과 보고 가자`…환율 엿새만에 하락,0
8303,1% 가까이 하락해 '880선'…에코프로 27% 급락,0
8304,"美연준 기다리다…닛케이, 장중 2만7000선 깨져",0
8305,위험회피 심리 고조…환율 1200원대 상승 재시도,0
8306,"공포가 지배하는 시장…코스피, 2700선도 위험하다",0
8307,"시장은 계속 '긴장' 중…기술주↓, 금융·에너지주↑ [뉴욕마감](종합)",0
8308,오미크론 대유행에 확진자 1만명 '돌파'…나스닥 2%대 '급락',0
8309,해외채권형펀드 13거래일간 2813억원 순유출,0
8310,"'롤러코스터' 장세, 금융·에너지株 강세...아멕스 9%↑",0
8311,연이틀 롤러코스터…저가 매수세에도 나스닥 2.28%↓,0
8312,연이틀 롤러코스터…저가 매수세에도 나스닥 2.28%↓,0
8313,미 FOMC 정례회의 주목하며 소폭 상승,0
8314,초반 상승세…英 FTSE 1.22%↑,0
8315,"코스피, 결국 반등 실패…4거래일 연속 밀렸다",0
8316,닛케이 한때 2만7000선 붕괴…中증시는 ↑,0
8317,"코스피, FOMC 경계감에 0.4%↓…4일째 하락",0
8318,코스피 4일째 하락에 2700선도 위태…FOMC 경계감,0
8319,`FOMC 결과 보고 가자`…환율 엿새만에 하락,0
8320,1% 가까이 하락해 '880선'…에코프로 27% 급락,0
8321,"美연준 기다리다…닛케이, 장중 2만7000선 깨져",0
8322,위험회피 심리 고조…환율 1200원대 상승 재시도,0
8323,"공포가 지배하는 시장…코스피, 2700선도 위험하다",0
8324,"시장은 계속 '긴장' 중…기술주↓, 금융·에너지주↑ [뉴욕마감](종합)",0
8325,오미크론 대유행에 확진자 1만명 '돌파'…나스닥 2%대 '급락',0
8326,해외채권형펀드 13거래일간 2813억원 순유출,0
8327,"'롤러코스터' 장세, 금융·에너지株 강세...아멕스 9%↑",0
8328,연이틀 롤러코스터…저가 매수세에도 나스닥 2.28%↓,0
8329,연이틀 롤러코스터…저가 매수세에도 나스닥 2.28%↓,0
8330,미 FOMC 정례회의 주목하며 소폭 상승,0
8331,상승세 출발…英 0.83%↑,0
8332,"코스피, 2750선 회복…외인·기관 순매수에 3거래일 연속 상승",0
8333,춘제 연휴 마친 홍콩 3%대 급등,0
8334,"코스피, 이틀 연속 강세…코스닥 900선 회복",0
8335,"율, 9원 가량 하락해 4거래일만에 1190원대",0
8336,'3일 연속 상승' 코스피 2750선…LG엔솔 50만원 회복,0
8337,'개미의 힘'…6일만에 900선 안착,0
8338,연휴 뒤 급등…홍콩 항셍지수 2%대 상승,0
8339,3거래일 연속 반등…코스피 2740선까지 치고 올라와,0
8340,파운드·유로 강세에 밀린 달러…환율 나흘만에 하락하나,0
8341,"'페이스북' 메타, 26% 폭락에 희망 꺾였다…나스닥 3.7% '뚝' [뉴욕마감](종합)",0
8342,"오늘도 확진자 역대 최다 전망…나스닥, 메타쇼크에 3%↓",0
8343,국내 주식형펀드 4거래일 연속 1514억원 순유입,0
8344,'어닝쇼크' 메타 26% 폭락에...나스닥 3.7%↓,0
8345,페북 -26% 폭락에 나스닥도 3.74%↓,0
8346,LG엔솔 '최다 검색'…삼성전자 최대실적에 반도체株 주목,0
8347,영국 중앙은행의 금리 인상 주시 속 일제히 하락,0
8348,상승세 출발…英 0.83%↑,0
8349,"코스피, 2750선 회복…외인·기관 순매수에 3거래일 연속 상승",0
8350,춘제 연휴 마친 홍콩 3%대 급등,0
8351,"코스피, 이틀 연속 강세…코스닥 900선 회복",0
8352,"율, 9원 가량 하락해 4거래일만에 1190원대",0
8353,'3일 연속 상승' 코스피 2750선…LG엔솔 50만원 회복,0
8354,'개미의 힘'…6일만에 900선 안착,0
8355,연휴 뒤 급등…홍콩 항셍지수 2%대 상승,0
8356,3거래일 연속 반등…코스피 2740선까지 치고 올라와,0
8357,파운드·유로 강세에 밀린 달러…환율 나흘만에 하락하나,0
8358,"'페이스북' 메타, 26% 폭락에 희망 꺾였다…나스닥 3.7% '뚝' [뉴욕마감](종합)",0
8359,"오늘도 확진자 역대 최다 전망…나스닥, 메타쇼크에 3%↓",0
8360,국내 주식형펀드 4거래일 연속 1514억원 순유입,0
8361,'어닝쇼크' 메타 26% 폭락에...나스닥 3.7%↓,0
8362,페북 -26% 폭락에 나스닥도 3.74%↓,0
8363,LG엔솔 '최다 검색'…삼성전자 최대실적에 반도체株 주목,0
8364,영국 중앙은행의 금리 인상 주시 속 일제히 하락,0
8365,"코스피, 3거래일 연속 반등 …2771.93에 강보합 마감",0
8366,"코스피, 옵션만기일 외국인 매수에 상승 마감…코스닥 900선 무너져",0
8367,"美 물가지표 대기…환율, 1196.50원 보합",0
8368,美 인플레 최고치 찍겠지만…주요 증시 상승,0
8369,코스피 2770선 보합…외인 사고 기관 팔고,0
8370,1%대 하락해 ‘890선’…위메이드 28% 폭락,0
8371,"""너무 올랐나""…닛케이, 상승폭 주춤",0
8372,"""연준 0.25%p씩 인상""…환율 1190원대 사흘째 하락",0
8373,美인플레 '피크아웃' 기대…증시 상승 출발 후 '관망' 전망,0
8374,저가 매수세 유입에 페북도 5.37%p↑…뉴욕증시 일제히 상승 마감,0
8375,"10년물 금리 하락·기술주 강세에 상승…나스닥, 2.08%↑",0
8376,"'혁신적 카메라' 갤럭시 S22 공개…황대헌, 속 시원한 '金'",0
8377,국내 주식형펀드 8거래일간 4051억원 순유입,0
8378,실적 호조에 1%대 상승…영국 증시 2년 만에 최고,0
8379,"코스피, 3거래일 연속 반등 …2771.93에 강보합 마감",0
8380,"코스피, 옵션만기일 외국인 매수에 상승 마감…코스닥 900선 무너져",0
8381,"美 물가지표 대기…환율, 1196.50원 보합",0
8382,美 인플레 최고치 찍겠지만…주요 증시 상승,0
8383,코스피 2770선 보합…외인 사고 기관 팔고,0
8384,1%대 하락해 ‘890선’…위메이드 28% 폭락,0
8385,"""너무 올랐나""…닛케이, 상승폭 주춤",0
8386,"""연준 0.25%p씩 인상""…환율 1190원대 사흘째 하락",0
8387,美인플레 '피크아웃' 기대…증시 상승 출발 후 '관망' 전망,0
8388,저가 매수세 유입에 페북도 5.37%p↑…뉴욕증시 일제히 상승 마감,0
8389,"10년물 금리 하락·기술주 강세에 상승…나스닥, 2.08%↑",0
8390,"'혁신적 카메라' 갤럭시 S22 공개…황대헌, 속 시원한 '金'",0
8391,국내 주식형펀드 8거래일간 4051억원 순유입,0
8392,실적 호조에 1%대 상승…영국 증시 2년 만에 최고,0
8393,장 초반 약보합세…유로스탁스50 0.86% ↓,0
8394,"역대급 美 물가에 긴축 긴장↑…상하이, 0.66%↓",0
8395,"코스피, '美 긴축우려'에 2750선 아래로…코스닥 2%↓",0
8396,"코스피, 미 금리 인상 압력에  2740선 하락 마감",0
8397,"율, 1200원은 못 넘어…물가 충격에도 네고, 당국 경계",0
8398,이틀 연속 하락…870선까지 밀려,0
8399,"코스피, 미 연준 긴축 부담 확대에 하락…2740선",0
8400,본격 금리인상의 시대…중화권 증시도 하락,0
8401,"코스피, 美 물가·긴축 압박에 약세…코스닥은 -1.6% 하락",0
8402,"40년來 최고치 찍은 미국 물가…환율, 나흘만에 1200원대 재돌파 시도",0
8403,"뉴욕증시, CPI·국채금리 급등에 하락…전국 미세먼지 '나쁨'",0
8404,"'인플레' 불안...국채금리 2% 돌파, 기술주 '뚝'[뉴욕마감](종합)",0
8405,'인플레'우려 속 국채10년물 2% 돌파...기술주↓,0
8406,국내 주식형펀드 9거래일간 4095억원 순유입,0
8407,CPI 폭등에 10년 국채 2% 돌파…나스닥 2.1%↓,0
8408,최대 실적·통큰 배당 '겹호재'…SK하이닉스 주가 얼마까지 갈까,0
8409,EU 유로존 성장률 전망치 하향에 혼조,0
8410,장 초반 약보합세…유로스탁스50 0.86% ↓,0
8411,"역대급 美 물가에 긴축 긴장↑…상하이, 0.66%↓",0
8412,"코스피, '美 긴축우려'에 2750선 아래로…코스닥 2%↓",0
8413,"코스피, 미 금리 인상 압력에  2740선 하락 마감",0
8414,"율, 1200원은 못 넘어…물가 충격에도 네고, 당국 경계",0
8415,이틀 연속 하락…870선까지 밀려,0
8416,"코스피, 미 연준 긴축 부담 확대에 하락…2740선",0
8417,본격 금리인상의 시대…중화권 증시도 하락,0
8418,"코스피, 美 물가·긴축 압박에 약세…코스닥은 -1.6% 하락",0
8419,"40년來 최고치 찍은 미국 물가…환율, 나흘만에 1200원대 재돌파 시도",0
8420,"뉴욕증시, CPI·국채금리 급등에 하락…전국 미세먼지 '나쁨'",0
8421,"'인플레' 불안...국채금리 2% 돌파, 기술주 '뚝'[뉴욕마감](종합)",0
8422,'인플레'우려 속 국채10년물 2% 돌파...기술주↓,0
8423,국내 주식형펀드 9거래일간 4095억원 순유입,0
8424,CPI 폭등에 10년 국채 2% 돌파…나스닥 2.1%↓,0
8425,최대 실적·통큰 배당 '겹호재'…SK하이닉스 주가 얼마까지 갈까,0
8426,EU 유로존 성장률 전망치 하향에 혼조,0
8427,코스피·코스닥 나란히 급락…러·우크라 전쟁 우려에 개인 ‘공포 매물’ 쏟아져,0
8428,"코스피, 2700선 턱걸이…인플레+우크라 이중고에 '출렁'",0
8429,"""우크라 침공은 시간문제""…닛케이 2.23%↓",0
8430,"강달러 제한에 당국 개입까지…환율, 1191원선",0
8431,"코스피, 우크라 전쟁 우려에 1.57% 하락",0
8432,우크라 불안감에 3% 가까이 하락…‘850선’,0
8433,"운 짙은 우크라, 겁에 질린 증시…日 2.62%↓",0
8434,인플레·전쟁공포에 코스피 1.5% 약세 출발…코스닥 2%↓,0
8435,물가에 우크라 전쟁 우려까지…환율 1200원 재상승 시도,0
8436,국내 주식형펀드 하루 만에 1266억원 순유출,0
8437,코스피·코스닥 나란히 급락…러·우크라 전쟁 우려에 개인 ‘공포 매물’ 쏟아져,0
8438,"코스피, 2700선 턱걸이…인플레+우크라 이중고에 '출렁'",0
8439,"""우크라 침공은 시간문제""…닛케이 2.23%↓",0
8440,"강달러 제한에 당국 개입까지…환율, 1191원선",0
8441,"코스피, 우크라 전쟁 우려에 1.57% 하락",0
8442,우크라 불안감에 3% 가까이 하락…‘850선’,0
8443,"운 짙은 우크라, 겁에 질린 증시…日 2.62%↓",0
8444,인플레·전쟁공포에 코스피 1.5% 약세 출발…코스닥 2%↓,0
8445,물가에 우크라 전쟁 우려까지…환율 1200원 재상승 시도,0
8446,국내 주식형펀드 하루 만에 1266억원 순유출,0
8447,코스피 강보합 마감…우크라 긴장 완화에 투자 심리 개선,0
8448,여전한 우크라이나 리스크…日증시 약보합,0
8449,"코스피, 미·러 회동 소식에 상승 마감…코스닥도 반등",0
8450,"코스피, 외인 매도에 상승 제한…2750선 턱밑",0
8451,미러 회담 소식에 달러 약세 전환…사흘째 1190원대 하락,0
8452,우크라 전쟁 공포 완화…880선 탈환,0
8453,"코스피, 우크라이나 사태 악화에 하락세…2710선까지 후퇴",0
8454,"바이든 “며칠 내 러시아가 침공할 수도”…환율, 1200원선 재상승 시도",0
