뉴스제목,주가변동
100兆 ‘한국판 뉴딜’ 앞두고… 수혜주 벌써부터 들썩,0
수익비법 발견?!,0
"크리스탈지노믹스,섬유증치료 신약개발사 ‘마카온’ 설립",0
"고평가 우려…""단기 변동성 확대 전망""",0
"'한국판 뉴딜' 수혜 받을까, 기대감에 관련주 '들썩'",0
"코스피, 코로나19 백신 소식에 훈풍…하루 만에 상승 출발",0
"코스닥, 강보합 출발…美증시 상승에 개인 `사자`",0
이틀 만에 ‘780선’ 탈환…1년9개월 최고,0
지속적인 경기 부양책 효과…5개월 만 ‘2200선’ 돌파,0
"""'한국판 뉴딜' 중장기적 성과 낼 것…5G·전기차 관련주 주목""",0
"영화테크, 현대차 수소트럭 세계제패 수혜 기대…수소차용 부스터 개발중",0
대법원 선고 하루 앞두고...이재명 테마株 일제히 하락,0
해외주식도 바이오株…동학개미 슈뢰딩거·핑안굿닥터 담았다,0
"뉴욕증시, 코로나백신 성과·골드만삭스 호실적에 강세 출발",0
7월 15일 글로벌 시장 동향,0
바이오 전문 신약특허 투자회사 로열티파마,0
"美연준 ""부양은 계속된다""…다우 2.13% 급등",0
캘리포니아 재봉쇄 소식 속 혼조,0
`탄소 맞수`의 수소전쟁…효성·코오롱의 변신,0
외인 `사자` 780선 탈환…1년 9개월래 최고,0
벌써 주가 두 배 ‘껑충’…하반기 부품주 뜨나,0
외국인 순매수세에 코스피 2200선 회복…코스닥 1% 상승,0
외인·기관 동반 매수에…‘2200선’ 탈환,0
기업 신용등급 '뚝'…하반기가 더 걱정,0
한여름 의류OEM株 '춥다 추워',0
주식 양도소득세 재검토(?)…과세기준 조정 검토할 듯,0
삼성전자가 중심을 잡아줄까?,0
코로나19 우려 속 기술주 주도 하락…다우 0.5%↓,0
7월 17일 글로벌 시장 동향,0
개인투자자 손들어준 文대통령…금투업계는 '긍정VS우려',0
뉴딜훈풍 올라탄 풍력株 이달 50% 올랐다,0
"일양약품, `러시아 코로나19 임상 막바지` 루머에 급등…회사 ""사실무근""",0
코스피 0.80% 오르며 2201.19...2200선 넘어,0
20일 장 마감후 주요종목 뉴스,0
`수돗물 유충`에 화일약품 등 구충제 관련주 `급등`,0
외인·기관 쌍끌이에 790선 돌파…1년 9개월 최고치,0
21일 장 마감후 주요종목 뉴스,0
외국인 5개월만에 4000억대 매수..1%대 상승,0
코로나19 백신 기대감에 장중 2220선 '껑충'…코스닥 0.6%↑,0
"앤트파이낸셜 상장 기대감, 상하이종합지수 0.20%↑",0
덱사메타손 관련주 상승…신일제약↑,0
"코스피, 2200선 저항 뚫고 하이킥…코스닥도 1%대 상승",0
지수 흐름에 따라 전략과 종목선택이 다르다,0
아마존·테크랠리…나스닥 2.5% 올라 또 최고치,0
조정 끝났나…반등하는 카카오·네이버,0
그린뉴딜로 되살아날까?…두산重 상한가,0
핀테크 대어 앤트그룹 A+H 상장에 관련 테마주 급등,0
뉴욕증시 '20년래 가장 고평가' 큰손들 버블 경고,0
"""유충·코로나 싹쓸이"" 소문타고 구충제 인기에 제약株 상승세",0
씨젠 올들어 518% 급등…바이오株 언제까지 달릴까,0
이틀 연속 상승…1년 9개월 최고치,0
"제약·바이오섹터 강세, 상하이종합지수 0.37%↑",0
"투자자 이슈 종목 및 급등종목_ 토탈소프트(+33.8%), 두산중공업(+32.9%)",0
"""성장주 고평가 논란 지속…테슬라 2분기 실적에 달려""",0
코로나 덕에 웃는 제약·바이오株,0
"코스피, 기관·외국인 매도세에 2228.66으로 하락 마감",0
"주식양도세 공제↑...개인투자자들 ""그나마 다행"" vs ""결국 이중과세 현실화""",0
"제이알글로벌리츠, '소액우선배정방식' 적용...22~24일 청약",0
뉴욕증시 빅5 주도 랠리 '꺾인다' 주식 팔고 현금 확대,0
"바른손, 美화이자 1억회분 코로나19 백신 2조원에 구매..바이오엔텍 지분 보유↑",0
사흘 연속 상승…1년 9개월 만에 ‘800선 돌파’,0
"콤텍시스템, 엔쓰리엔클라우드와 인공지능 사업 MOU 체결",0
"영진약품, 日정부 덱사메타손 코로나 치료제 승인 기대감…주성분 제조 부각 ↑",0
알리코제약(260660)소폭 상승세 +4.67%,0
"뉴욕증시 3대지수, 실업 쇼크에 하락 출발",0
'증시 상승 흐름 타자'…코스닥社 너도나도 교환사채 발행,0
신흥에스이씨(243840)소폭 상승세 +3.21%,0
"라이온켐텍, 친환경 접착제 소재 고성장 ""언택트 시대 식품 포장재 수요 덕""",0
"코스피, 미·중 갈등에 하락 마감…코스닥은 1년9개월만 800선 회복",0
삼성전자 파는 개미들…두달 새 1.2兆 처분,0
다음은 주식 매입? FOMC 앞두고 추가 부양책 기대감,0
"JW중외제약, 코로나19 치료제 개발 소식에 상승",0
"코스닥, 하락 출발…외인·기관 동반 매도 `790선`",0
"솔트룩스, 코스닥 상장 첫날 강세",0
에이프로젠제약(003060)소폭 상승세 +3.00%,0
'붕괴 위기' 중국 싼샤댐...수혜株 물색 분주,0
"미래에셋대우, 언택트 시대 금융 리더 노린다",0
바이오니아(064550)소폭 상승세 +4.64%,0
우선주 또 천장 찔렀다…SK케미칼·디스커버리 동반 상한가,0
숨 고르는 디피씨...'BTS 수혜주'로 반년 새 319% 급등,0
"라이온켐텍, 친환경 접착제 소재 고성장…""언택트 시대 식품 포장재 수요 덕""",0
"진바이오텍(086060)소폭 상승세 +3.07%, 나흘째 상승",0
어떤 회사길래…무려 18일간 외국인들이 사들인 이 종목,0
오늘 장 '상승' 전망…비메모리 후공정 업체 관심,0
씨젠·일양약품…바이오제약에 주식 빚투 몰렸다,0
"코스피, 외인 순매수에 소폭 오르며 4일 연속 상승 마감",0
‘코넥스 전학생’ 이엔드디…코스닥 데뷔 성공적,0
소부장 강세에 814선 등정…1년10개월 최고,0
"국민연금, LS·대우건설·효성 등 단순투자→일반투자 목적 변경",0
"뉴욕증시, 美 GDP 32% 추락 여파 하락 출발",0
"코스피, 장 초반 2280선 넘어 연 고점 경신… 코스닥 4일 연속 상승세",0
외국인 5일째 순매수…나흘연속 '상승' 2260선,0
"한국테크놀로지그룹, 경영권 분쟁 가능성에 '상한가'",0
"개미들, 네이버·카카오 한 달 새 1兆 샀다",0
7월 30일 글로벌 시장 동향,0
"국민연금, 지방금융주 대거 담았다",0
반도체·車·은행…50곳 중 22곳 '어닝서프라이즈',0
"코스닥, 상승 출발…개인 사흘째 매수세 `810선`",0
"거래소, 신한제4호스팩 상장폐지 우려 예고",0
비둘기 연준·기술주 강세에 상승…다우 0.61%↑,0
“외국인 전기·전자 집중 순매수는 중기 고점대 패턴”,0
외국인은 파는데...개미들 7월 SK하이닉스 7350억원 순매수,0
9거래일째 상승…“옵션만기로 상승 폭은 반납”,0
외국인 기관 매수에 850선 회복,0
주춤했던 ‘차·화·전’…전기차 타고 함께 달린다,0
"언택트 효과 '톡톡' 게임 관련주, 옥석은 가려야",0
"거침없는 상승세, 2450선 돌파한 코스피…코스닥도 1%대 올라",0
"네이처셀, 코로나19 치료제 1/2a임상 美FDA 승인 ‘강세’",0
"8월 내내 '상승 마감'…코스피 2430선 유지, 코스닥도 1%↑",0
"씨젠·신풍제약 MSCI 들고, 헬릭스미스·현대百 빠졌다",0
"'반짝 반등' 여행株, 다시 주춤...""실적 정상화까지 갈 길 멀어""",0
"신풍제약·씨젠, MSCI 신규 편입에 상승세",0
반도체만 보이던 코스피…배터리·바이오·플랫폼 `메뉴` 다양해져,0
대표까지 바꿨는데… 주가 신통찮네,0
월가는 때아닌 인플레 논쟁…美 증시 초강세장 변수로(종합),0
'곱버스'가 뭐길래...코스피 2400 뚫자 개미들 '우르르',0
23조원 삼성전자株 '매물폭탄' 나오나,0
"TCC스틸, 2차전지 원통형 캔 소재 독점 공급 ""삼성SDI·LG화학 납품""",0
"코스피, 개인 ‘사자’에 2450선 돌파…9거래일째 상승",0
"코스피, 2450 상승 출발…9거래일 연속 오름세",0
외국인 코스피에 발만 담군 이유는?,0
연휴 앞두고 10거래일만에 하락…장중 2400선 깨져,0
"상하이종합지수 1.19 %↑,주간 0.18%↑",0
"수소차 부품주 ‘모토닉’, 현대차에 핵심부품 3개 독점 제공",0
"""바이든 승리해도 증시 오른다...그린·인프라·헬스케어 주목""",0
"진단키트株, 역대 최대 실적 기록하고도 주가는 `우수수`",0
"코스닥, 하락출발…길어지는 숨고르기",0
로나19 재확산 우려…830선까지 '뚝',0
반기보고서 제출 마감…쌍용차 등 42개사 관리종목 지정,0
"엔터株, 다시 설렌다",0
외인 순매도세에 코스피 1%대 하락…2400선은 지켜내,0
"월 소득 200만원 이하 보험설계사, 고용보험 의무 가입 제외되나",0
한한령 해제 기대감 또다시 솔솔...중국 소비株 '들썩',0
"코스피, 단기 급등 피로감에 1%대 하락세…장중 2400 밑으로",0
치솟는 코스피…전기차·2차전지株 인기도 치솟아,0
화제의 키워드로 본 안정적 성장 종목VS리스크 종목,0
"씨젠, 2Q 어닝 서프라이즈에도 11%대 ‘급락세’",0
로나19로 실적 꺾여…영업익 9% 감소,0
"증선위, 공시 의무 위반 코스닥 상장사 17개사 제재",0
1000원 팔아 27원 남겨…전년比 11.5원 `뚝`,0
美증시 최고치에 외국인 `사자`..`820선`근접…씨젠만 8%↓,0
코로나 재확산에 다시 불붙은 테마주,0
부채비율 115.96%…1위 아시아나항공,0
"코로나19 진단키트주, 희비 엇갈려…개미들 ‘갈팡질팡’",0
"""주가 오른게 되레 독""…CB 발행 상장사들 실적 타격",0
"高실적에도 소외된 성장주, 개미군단 홀릴까",0
"10개 중 6개 기업 흑자…심텍, 바이오니아 등 흑자전환",0
"미·중 긴장 지속,상하이종합지수 1.24 %↓",0
코스닥 '코로나19株' 상반기 영업익 '고공행진'...씨젠 1897%↑,0
"3배 뛴 한화솔루션, 양날개 '활짝'",0
2분기 겨우 반등한 상장사 실적…코로나 확산에 기세 꺾일까,0
"코스닥, 810선 회복 상승 출발…美 증시 호조 영향",0
장사 71% 흑자…적전이 흑전보다 많아,0
"증선위, 에이씨티 등 17개사에 과징금·증권발행제한 조치",0
1000원 팔아 27원 주머니에…이익률 '뚝',0
"코스피, 개인 순매수 나서며 상승 출발 … 코스닥 2%↑",0
"코스피, 하루 만에 반등 성공하며 2360선 마감 … 코스닥 2% 이상 상승",0
미중 무역갈등 고조에 일제 히락 마감,0
피트니스 브랜드 `바디스타` 회생신청,0
"""역대급 태풍 '바비' 온다""...폐기물처리株 '강세'",0
애플이 밀어낸 엑슨모빌…바뀌는 다우지수에 ETP도 리밸런싱,0
코로나19 재확산 불안에…대형주부터 담는 개미들,0
8거래일만에 840선 회복..코로나 수혜주↑,0
세계증시 상승...잭슨홀 회의 앞두고 '리스크 온',0
장마 끝나니 태풍…폐기물·방역株 다시 ‘들썩’,0
英 광산주 약세에 대체로 하락 마감,0
"코스피, 약보합 마감 '2370선' 근접...개인·외국인 동반 매수",0
홍정욱 전 의원 정계 복귀설에 관련주 '상승',0
"정 총리 ""방역 한계점, 거리두기 3단계 격상 검토""...재택근무株 ↑",0
"""동학개미, 박스권에선 배당株 주목해야""",0
코스피가 ''도피처''?...4일 연속 상승 마감,0
외국인/기관 연속 순매수일 상위 20종목(코스닥),0
외국인/기관 연속 순매도일 상위 20종목(코스피),0
외국인/기관 연속 순매도일 상위 20종목(코스닥),0
전일자 증권사 투자의견(유지/신규),0
외국인/기관 연속 순매수일 상위 20종목(코스피),0
23일 장 마감 후 주요 종목 뉴스,0
'거리두기 완화'에 '여행·주류株' 뜬다...재택·온라인교육은 '고전',0
전일자 주요 지분 변동 공시,0
TIGER나스닥100 ETF 시가총액 5천억원 돌파,0
"미래에셋 TIGER나스닥100 ETF, 순자산 5000억원 돌파",0
"美기술주 투자하는 미래에셋 ETF, 순자산 5000억 돌파",0
"미래에셋 'TIGER나스닥100', 순자산 5000억원 돌파",0
"미래에셋자산운용, TIGER나스닥100 순자산 5000억원 돌파",0
찬바람 불면 배당…고배당 금융株 사둘까,0
오늘의 증시 일정 (10월 15일),0
브레이크 걸린 ‘달러선물 ETF’,0
빅히트는 BTS가 아니다…外人·기관 떠나며 주가 내리막,0
연말 급락 오나…개인 코스피 이탈 조짐,0
"정중동 증시, 美대선 지나도 弱달러 변수",0
지배구조 개편 기대감에 삼성그룹주 일제히 상승,0
현실화된 '남기락(落)'…동학개미 분노 최고조,0
"세계증시, 코로나발 봉쇄 공포에 하락",0
코로나 재확산에 美 뉴저지주 최대도시 통제 강화,0
빅히트 '거품논란'에…공모가 잣대 깐깐해졌다,0
코로나19 재확산 실적 우려에 혼조…나스닥만 반등,0
"돌아온 동학개미…매수규모 1조, 한달만에 최대",0
"식시장 버텨낸 개미들...""3억 굴리면 대주주라니""",0
소·부·장 강소기업 2차 라인업 발표…옥석株 찾기 `분주`,0
뉴욕증시 3%대 급락‥유럽도 낙폭 확대(상보),0
"주요 기업 3분기 실적 발표 일정(2020.11.11 기준, 연결기준)",0
백신發 단기 순환장세…기술주→경기순환주 시선 이동,0
"셀트리온, 치료제 이르면 연내 허가 소식에 강세",0
뱅크오브아메리카 선정 5G 관련주 유망주 7선,0
화이자 백신 안전운송 콜드체인株 `반짝`,0
11일 장 마감 후 주요 종목뉴스,0
화이자 코로나19 백신 희소식에 관련주 들썩…월가 시각은,0
바이든 수혜 'ESG' 테마주는…넥스테라퍼스트솔라 '매수',0
"""컨택트·언택트 선 긋지 말고…실적개선株 골라담아야""",0
코스피 랠리에 곱버스 투자자 ‘끙끙’,0
외국인 '경기민감株' 탈때 동학개미 여전히 '성장株'…승자는,0
"주요 기업 3분기 실적 발표 일정(2020.11.16 기준, 연결기준)",0
분기 보고서 제출 마감일 저녁…악재성 공시 또 쏟아졌다,0
대한항공·아시아나항공 빅딜 소식에 관련주 주가 '희비',0
美주식형펀드 돈은 몰리는데…웃지 못하는 '환노출' 펀드,0
메가 FTA 소식에 조선주 일제히 ‘강세’,0
`BB랠리` 美증시 승자는 소형주였네,0
코스피 역대 최고치…ETF도 무더기 52주 신고가,0
백신 기대감에 원유 ETP 날아올라,0
"`국민연금 추납 10년 미만 제한`, 국회 복지위 소위 통과",0
70% 효과 아스트라제네카 '4000원 백신'에 관련株 '상승',0
"BBIG 주도 증시, 가치주로 흐름 바뀌나",0
"LG화학, 바이든 수혜주로 80만원 돌파…배터리 분사 영향은",0
회복세 보이는 자동차 산업…부품株도 ''기지개'',0
